"exporter","partner","flow","year","balanced_value","country_exporter","exporter_gdp","exporter_tariff","country_partner","partner_gdp","partner_tariff","geo_dist","common_language","common_colonizer"
"TR","LA","export",2019,5.782962,"Turkiye",997053346501.186,3.67,"Lao PDR",18491844275.7106,2.72,73.153026478601,1,1
"TR","LB","export",2019,201.480093,"Turkiye",997053346501.186,3.67,"Lebanon",46727888410.6848,4.97,6.61714379136497,1,1
"TR","LC","export",2019,2.117502,"Turkiye",997053346501.186,3.67,"St. Lucia",1974662679.79464,8.71,97.3457471622556,1,1
"TR","LK","export",2019,52.767164,"Turkiye",997053346501.186,3.67,"Sri Lanka",97149412680.2905,16.38,57.4495205694337,1,1
"TR","LS","export",2019,2.036805,"Turkiye",997053346501.186,3.67,"Lesotho",2299976266.27346,7.45,69.4543191815873,1,1
"TR","LT","export",2019,92.772436,"Turkiye",997053346501.186,3.67,"Lithuania",49002127329.2631,2.55,16.565379771614,1,1
"TR","LV","export",2019,51.843243,"Turkiye",997053346501.186,3.67,"Latvia",29335802338.5259,2.55,19.1374737099754,1,1
"TR","MA","export",2019,216.182643,"Turkiye",997053346501.186,3.67,"Morocco",123651944968.713,4.33,40.135529361015,1,1
"TR","MG","export",2019,20.811976,"Turkiye",997053346501.186,3.67,"Madagascar",13186360203.1442,8.89,60.5943141151783,1,1
"TR","MK","export",2019,76.689087,"Turkiye",997053346501.186,3.67,"North Macedonia",11185494933.6944,3.38,11.5700087246683,1,1
"TR","ML","export",2019,25.725313,"Turkiye",997053346501.186,3.67,"Mali",19167003985.7703,11.77,49.0983731561219,1,1
"TR","MM","export",2019,28.102847,"Turkiye",997053346501.186,3.67,"Myanmar",75854734833.6027,3.68,67.414892758533,1,1
"TR","MN","export",2019,24.303361,"Turkiye",997053346501.186,3.67,"Mongolia",14174566537.4555,5.03,74.4445617818387,1,1
"TR","MO","export",2019,114.983711,"Turkiye",997053346501.186,3.67,"Macao SAR, China",50961553655.6194,0,82.6194874106588,1,1
"TR","MR","export",2019,23.419349,"Turkiye",997053346501.186,3.67,"Mauritania",7171275534.84383,12.55,53.4549873247474,1,1
"TR","MT","export",2019,141.522539,"Turkiye",997053346501.186,3.67,"Malta",14876818842.7753,2.55,18.7547673909569,1,1
"TR","MU","export",2019,50.925235,"Turkiye",997053346501.186,3.67,"Mauritius",13871328044.4569,1.3,64.9556175021753,1,1
"TR","MV","export",2019,13.627495,"Turkiye",997053346501.186,3.67,"Maldives",5460112146.92445,13.25,54.1177407987232,1,1
"TR","MW","export",2019,26.664086,"Turkiye",997053346501.186,3.67,"Malawi",10842133933.7208,7.08,53.905338214112,1,1
"TR","NE","export",2019,22.414549,"Turkiye",997053346501.186,3.67,"Niger",12212475570.6373,12.18,40.5385247064788,1,1
"TR","NI","export",2019,8.169558,"Turkiye",997053346501.186,3.67,"Nicaragua",13096437236.4148,3.19,122.356983454154,1,1
"TR","NL","export",2019,1418.131569,"Turkiye",997053346501.186,3.67,"Netherlands",854304699526.719,2.55,30.5852725997334,1,1
"TR","NO","export",2019,614.895957,"Turkiye",997053346501.186,3.67,"Norway",410249333418.695,3.24,29.7972646007801,1,1
"TR","NP","export",2019,22.319616,"Turkiye",997053346501.186,3.67,"Nepal",30605298792.5448,20.2,53.8732248977997,1,1
"TR","NZ","export",2019,50.649144,"Turkiye",997053346501.186,3.67,"New Zealand",202429793153.827,2.01,165.036197843318,1,1
"TR","OM","export",2019,121.815406,"Turkiye",997053346501.186,3.67,"Oman",83053651985.4157,3.27,30.5107416698529,1,1
"TR","PE","export",2019,88.371579,"Turkiye",997053346501.186,3.67,"Peru",215017545590.315,1.27,121.594123624458,1,1
"TR","PF","export",2019,5.532358,"Turkiye",997053346501.186,3.67,"French Polynesia",5944964791.60003,6.56,191.253462017237,1,1
"TR","PG","export",2019,13.813452,"Turkiye",997053346501.186,3.67,"Papua New Guinea",24719771866.5529,11.28,124.499813770503,0,1
"TR","PH","export",2019,110.810185,"Turkiye",997053346501.186,3.67,"Philippines",396224439236.642,3.54,91.6805186208003,1,1
"TR","PK","export",2019,91.674427,"Turkiye",997053346501.186,3.67,"Pakistan",363242090361.647,12.55,40.7673396063295,0,1
"TR","PL","export",2019,459.461675,"Turkiye",997053346501.186,3.67,"Poland",577884228677.544,2.55,17.0940018720018,1,1
"TR","PT","export",2019,223.167997,"Turkiye",997053346501.186,3.67,"Portugal",221866334950.967,2.55,42.0003841515502,1,1
"TR","PY","export",2019,21.906583,"Turkiye",997053346501.186,3.67,"Paraguay",40677000526.59,8.14,111.542368398241,1,1
"TR","QA","export",2019,348.682512,"Turkiye",997053346501.186,3.67,"Qatar",167371229300.128,4.13,23.7606653923854,1,1
"TR","RU","export",2019,5592.510594,"Turkiye",997053346501.186,3.67,"Russian Federation",1461551317106.21,6.86,16.5467489253932,1,1
"TR","RW","export",2019,7.314432,"Turkiye",997053346501.186,3.67,"Rwanda",11174486378.2125,11.64,41.9557573612703,0,1
"TR","SB","export",2019,0.729546,"Turkiye",997053346501.186,3.67,"Solomon Islands",1487659506.79743,16.85,136.361433741053,1,1
"TR","SC","export",2019,13.233088,"Turkiye",997053346501.186,3.67,"Seychelles",1901895701.03715,8.91,49.9740373589906,1,1
"TR","SE","export",2019,632.946311,"Turkiye",997053346501.186,3.67,"Sweden",546393370721.116,2.55,24.3832679921663,1,1
"TR","SG","export",2019,1663.871821,"Turkiye",997053346501.186,3.67,"Singapore",349888458531.086,1.2,80.8366554862884,1,1
"TR","SI","export",2019,105.792776,"Turkiye",997053346501.186,3.67,"Slovenia",50002578162.6734,2.55,19.3489332700514,1,1
"TR","SK","export",2019,108.011829,"Turkiye",997053346501.186,3.67,"Slovak Republic",99543529164.3085,2.55,17.7146711111948,1,1
"TR","SN","export",2019,39.13945,"Turkiye",997053346501.186,3.67,"Senegal",22560634320.127,12.78,56.3028552836257,1,1
"TR","SR","export",2019,9.288758,"Turkiye",997053346501.186,3.67,"Suriname",5256433828.6406,10.76,94.4403710229782,1,1
"TR","ST","export",2019,1.7201,"Turkiye",997053346501.186,3.67,"Sao Tome and Principe",303157496.465873,10,47.5544319037552,1,1
"TR","SV","export",2019,14.152729,"Turkiye",997053346501.186,3.67,"El Salvador",25779775126.5993,3.37,124.811168651866,1,1
"TR","SZ","export",2019,3.046989,"Turkiye",997053346501.186,3.67,"Eswatini",4415541767.22971,8.46,66.2855629724739,1,1
"TR","TG","export",2019,11.034489,"Turkiye",997053346501.186,3.67,"Togo",6859436220.97836,11.83,46.1758882455865,1,1
"TR","TZ","export",2019,36.897964,"Turkiye",997053346501.186,3.67,"Tanzania",60363511324.6004,12.15,46.1904979405938,1,1
"TR","UA","export",2019,559.27476,"Turkiye",997053346501.186,3.67,"Ukraine",101944118786.821,4.31,10.7467552167573,1,1
"TR","UG","export",2019,25.541411,"Turkiye",997053346501.186,3.67,"Uganda",39600047064.28,12.41,39.5975646554152,1,1
"TR","US","export",2019,3758.271975,"Turkiye",997053346501.186,3.67,"United States",20159639089698.1,8.7,109.855143115832,1,1
"TR","UY","export",2019,45.375541,"Turkiye",997053346501.186,3.67,"Uruguay",60329073609.8215,9.94,116.301296415723,1,1
"TR","VC","export",2019,3.330992,"Turkiye",997053346501.186,3.67,"St. Vincent and the Grenadines",863155611.051759,8.98,97.806778312594,1,1
"TR","VN","export",2019,155.780851,"Turkiye",997053346501.186,3.67,"Viet Nam",314947640805.601,5.68,75.4264710203182,1,1
"TR","ZA","export",2019,196.103528,"Turkiye",997053346501.186,3.67,"South Africa",359483563936.676,8.37,65.8230392795714,1,1
"TZ","AE","export",2019,129.623481,"Tanzania",60363511324.6004,12.15,"United Arab Emirates",403336245504.457,4.24,35.8806849290506,1,1
"TZ","AG","export",2019,0.458212,"Tanzania",60363511324.6004,12.15,"Antigua and Barbuda",1692541753.29144,12.39,100.317495564721,1,1
"TZ","AL","export",2019,0.514823,"Tanzania",60363511324.6004,12.15,"Albania",13025007474.8895,1.47,50.1010858103674,1,1
"TZ","AM","export",2019,0.784142,"Tanzania",60363511324.6004,12.15,"Armenia",12867495497.6469,6.3,47.1738147926252,1,1
"TZ","AO","export",2019,30.992017,"Tanzania",60363511324.6004,12.15,"Angola",86262880684.9456,8.65,22.6471508730986,1,1
"TZ","AR","export",2019,0.991486,"Tanzania",60363511324.6004,12.15,"Argentina",571450737224.442,12.18,98.4542421690853,1,1
"TZ","AT","export",2019,8.068431,"Tanzania",60363511324.6004,12.15,"Austria",413365268699.049,2.55,57.7341821538835,1,1
"TZ","AU","export",2019,32.226382,"Tanzania",60363511324.6004,12.15,"Australia",1492847874023.89,2.03,117.074887781283,1,1
"TZ","AW","export",2019,0.674945,"Tanzania",60363511324.6004,12.15,"Aruba",3229876351.25335,10.92,107.482761408516,1,1
"TZ","AZ","export",2019,10.185451,"Tanzania",60363511324.6004,12.15,"Azerbaijan",53599371992.657,15.32,48.6384085914743,1,1
"TZ","BA","export",2019,0.781775,"Tanzania",60363511324.6004,12.15,"Bosnia and Herzegovina",18679105433.9912,5.32,52.945143029786,1,1
"TZ","BD","export",2019,3.834137,"Tanzania",60363511324.6004,12.15,"Bangladesh",257958323968.613,12.19,62.2598584586321,1,1
"TZ","BE","export",2019,67.446447,"Tanzania",60363511324.6004,12.15,"Belgium",494099718080.569,2.55,65.074662742798,0,1
"TZ","BF","export",2019,0.20856,"Tanzania",60363511324.6004,12.15,"Burkina Faso",15030172259.3791,11.41,41.7328642335724,1,1
"TZ","BG","export",2019,2.641756,"Tanzania",60363511324.6004,12.15,"Bulgaria",57196630543.6142,2.55,50.396169861299,1,1
"TZ","BH","export",2019,11.137713,"Tanzania",60363511324.6004,12.15,"Bahrain",36906448210.9064,3.68,35.6318463787045,1,1
"TZ","BI","export",2019,6.370133,"Tanzania",60363511324.6004,12.15,"Burundi",3207836406.88248,11.78,7.00841238782287,1,1
"TZ","BJ","export",2019,0.311771,"Tanzania",60363511324.6004,12.15,"Benin",14179807374.6843,11.67,35.3082256669588,1,1
"TZ","BM","export",2019,3.257584,"Tanzania",60363511324.6004,12.15,"Bermuda",6840850356.57848,39.96,107.64865303384,1,1
"TZ","BN","export",2019,5.30912,"Tanzania",60363511324.6004,12.15,"Brunei Darussalam",13278735782.1319,0.15,80.0009624729533,1,1
"TZ","BO","export",2019,0.079581,"Tanzania",60363511324.6004,12.15,"Bolivia",38193230080.2463,9.95,101.81220785839,0,1
"TZ","BR","export",2019,7.894317,"Tanzania",60363511324.6004,12.15,"Brazil",1819683217699.38,13.43,84.2002054629322,1,1
"TZ","BT","export",2019,0.180039,"Tanzania",60363511324.6004,12.15,"Bhutan",2651940022.25787,8.13,63.6631333904396,1,1
"TZ","BW","export",2019,2.840579,"Tanzania",60363511324.6004,12.15,"Botswana",16212015760.8999,8.19,21.0169981750225,1,1
"TZ","BY","export",2019,1.116401,"Tanzania",60363511324.6004,12.15,"Belarus",59040547744.6036,7.93,60.5829844098159,1,1
"TZ","BZ","export",2019,0.149334,"Tanzania",60363511324.6004,12.15,"Belize",2271360752.35822,10.88,126.716802096995,1,1
"TZ","CA","export",2019,31.200895,"Tanzania",60363511324.6004,12.15,"Canada",1696605090551.84,2.1,122.811361852233,1,1
"TZ","CH","export",2019,183.300584,"Tanzania",60363511324.6004,12.15,"Switzerland",747109782755.794,5.41,60.1913764309215,0,1
"TZ","CI","export",2019,6.059969,"Tanzania",60363511324.6004,12.15,"Cote d'Ivoire",59010785540.9857,12.13,43.0276713290413,1,1
"TZ","CL","export",2019,3.417488,"Tanzania",60363511324.6004,12.15,"Chile",261676645417.276,1.04,109.860394102495,1,1
"TZ","CM","export",2019,1.351023,"Tanzania",60363511324.6004,12.15,"Cameroon",37502066832.7403,18.56,26.2139298139157,1,1
"TZ","CN","export",2019,289.914831,"Tanzania",60363511324.6004,12.15,"China",14579283528148.4,5.39,92.9267981616654,1,1
"TZ","CO","export",2019,2.403066,"Tanzania",60363511324.6004,12.15,"Colombia",321405606655.842,2.85,111.33207139184,1,1
"TZ","CR","export",2019,0.622228,"Tanzania",60363511324.6004,12.15,"Costa Rica",64382494195.8393,3.22,120.890729073012,1,1
"TZ","CU","export",2019,1.010023,"Tanzania",60363511324.6004,12.15,"Cuba",91020354637.1474,10.52,121.732104812348,1,1
"TZ","CV","export",2019,0.170772,"Tanzania",60363511324.6004,12.15,"Cabo Verde",2116002110.92756,14.51,62.8810404787397,1,1
"TZ","CY","export",2019,5.285925,"Tanzania",60363511324.6004,12.15,"Cyprus",25246562822.6821,2.55,41.3890625648854,1,1
"TZ","CZ","export",2019,2.167857,"Tanzania",60363511324.6004,12.15,"Czechia",217279912681.73,2.55,60.1688215481149,1,1
"TZ","DE","export",2019,158.131568,"Tanzania",60363511324.6004,12.15,"Germany",3673343090742.63,2.55,62.8041283515662,1,1
"TZ","DK","export",2019,57.759194,"Tanzania",60363511324.6004,12.15,"Denmark",332088518944.146,2.55,66.0303348634383,1,1
"TZ","DZ","export",2019,9.709293,"Tanzania",60363511324.6004,12.15,"Algeria",202300870247.92,12.49,54.0480711134903,1,1
"TZ","EC","export",2019,0.139797,"Tanzania",60363511324.6004,12.15,"Ecuador",103544017315.435,9.8,114.394150250382,1,1
"TZ","EE","export",2019,1.1875,"Tanzania",60363511324.6004,12.15,"Estonia",27307395871.0676,2.55,66.5010630117211,1,1
"TZ","EG","export",2019,10.431774,"Tanzania",60363511324.6004,12.15,"Egypt, Arab Rep.",398080548973.052,14.43,36.4972396216481,1,1
"TZ","ES","export",2019,46.927683,"Tanzania",60363511324.6004,12.15,"Spain",1333521400432.69,2.55,61.0503594783666,1,1
"TZ","FI","export",2019,8.625898,"Tanzania",60363511324.6004,12.15,"Finland",253433824168.6,2.55,67.1675553757586,1,1
"TZ","FJ","export",2019,1.455646,"Tanzania",60363511324.6004,12.15,"Fiji",5215934671.17566,20.84,143.177379454923,1,1
"TZ","FR","export",2019,93.334216,"Tanzania",60363511324.6004,12.15,"France",2608036638906.12,2.55,64.3819799633755,1,1
"TZ","GA","export",2019,7.402764,"Tanzania",60363511324.6004,12.15,"Gabon",15460241661.1259,18.65,27.1268139959299,1,1
"TZ","GB","export",2019,261.844738,"Tanzania",60363511324.6004,12.15,"United Kingdom",3156963552417.56,2.55,67.9346569396276,1,1
"TZ","GD","export",2019,2.103005,"Tanzania",60363511324.6004,12.15,"Grenada",1134939081.03144,10.55,99.1646418537263,1,1
"TZ","GH","export",2019,9.962392,"Tanzania",60363511324.6004,12.15,"Ghana",62503939826.8611,12.44,37.850211360044,1,1
"TZ","GN","export",2019,1.183541,"Tanzania",60363511324.6004,12.15,"Guinea",12075307751.6835,12.67,53.7946129057962,1,1
"TZ","GR","export",2019,5.927201,"Tanzania",60363511324.6004,12.15,"Greece",206033167050.895,2.55,45.7727978660787,1,1
"TZ","GW","export",2019,0.2086,"Tanzania",60363511324.6004,12.15,"Guinea-Bissau",1392924525.82696,12.66,54.4633231146328,1,1
"TZ","GY","export",2019,1.723708,"Tanzania",60363511324.6004,12.15,"Guyana",5071030135.73162,9.48,94.7935653067116,1,1
"TZ","HK","export",2019,88.132016,"Tanzania",60363511324.6004,12.15,"Hong Kong SAR, China",331813870172.854,0,83.4072676730805,1,1
"TZ","HR","export",2019,1.309486,"Tanzania",60363511324.6004,12.15,"Croatia",57823926882.8566,2.55,55.6045454912537,1,1
"TZ","HU","export",2019,1.426082,"Tanzania",60363511324.6004,12.15,"Hungary",148241697677.304,2.55,56.2052043853592,1,1
"TZ","ID","export",2019,26.795189,"Tanzania",60363511324.6004,12.15,"Indonesia",1049330233997.45,6.71,71.0100094667568,1,1
"TZ","IE","export",2019,12.283855,"Tanzania",60363511324.6004,12.15,"Ireland",380522433254.095,2.55,72.8272365333801,1,1
"TZ","IN","export",2019,271.408398,"Tanzania",60363511324.6004,12.15,"India",2689205295885.31,10.21,54.1334144865978,1,1
"TZ","IR","export",2019,10.528669,"Tanzania",60363511324.6004,12.15,"Iran, Islamic Rep.",435344072056.544,16.18,44.6831910585827,1,1
"TZ","IS","export",2019,0.578272,"Tanzania",60363511324.6004,12.15,"Iceland",20729999825.0446,1.17,90.9668190192935,1,1
"TZ","IT","export",2019,113.868097,"Tanzania",60363511324.6004,12.15,"Italy",1922107755078.16,2.55,53.3780955557202,1,1
"TZ","JP","export",2019,148.79131,"Tanzania",60363511324.6004,12.15,"Japan",4564332550096.38,5.91,112.10881792566,1,1
"TZ","KE","export",2019,58.490203,"Tanzania",60363511324.6004,12.15,"Kenya",84264984851.3549,13.08,5.00748288641998,1,1
"TZ","KG","export",2019,0.234476,"Tanzania",60363511324.6004,12.15,"Kyrgyz Republic",7920623120.2686,5.57,62.5936458436477,1,1
"TZ","KM","export",2019,3.121288,"Tanzania",60363511324.6004,12.15,"Comoros",1130604685.41085,12.47,9.32009347473511,1,1
"TZ","KN","export",2019,0.519602,"Tanzania",60363511324.6004,12.15,"St. Kitts and Nevis",1046924638.78381,14.3,101.211533708258,1,1
"TZ","KW","export",2019,19.566439,"Tanzania",60363511324.6004,12.15,"Kuwait",118077765457.421,3.9,37.5605383492955,1,1
"TZ","KZ","export",2019,2.572009,"Tanzania",60363511324.6004,12.15,"Kazakhstan",211106940610.612,5.39,67.5611463786694,1,1
"TZ","LA","export",2019,0.297736,"Tanzania",60363511324.6004,12.15,"Lao PDR",18491844275.7106,2.72,71.1202990360621,1,1
"TZ","LB","export",2019,3.887144,"Tanzania",60363511324.6004,12.15,"Lebanon",46727888410.6848,4.97,40.0373793342621,1,1
"TZ","LC","export",2019,0.019516,"Tanzania",60363511324.6004,12.15,"St. Lucia",1974662679.79464,8.71,98.8074097017921,1,1
"TZ","LK","export",2019,2.497728,"Tanzania",60363511324.6004,12.15,"Sri Lanka",97149412680.2905,16.38,46.0263387470456,1,1
"TZ","LS","export",2019,0.079629,"Tanzania",60363511324.6004,12.15,"Lesotho",2299976266.27346,7.45,24.5752096955001,1,1
"TZ","LT","export",2019,1.641644,"Tanzania",60363511324.6004,12.15,"Lithuania",49002127329.2631,2.55,61.7395625217559,1,1
"TZ","LV","export",2019,2.141247,"Tanzania",60363511324.6004,12.15,"Latvia",29335802338.5259,2.55,64.1842971450183,1,1
"TZ","MA","export",2019,6.390807,"Tanzania",60363511324.6004,12.15,"Morocco",123651944968.713,4.33,58.5680445557891,1,1
"TZ","MG","export",2019,4.161343,"Tanzania",60363511324.6004,12.15,"Madagascar",13186360203.1442,8.89,17.3061558148799,1,1
"TZ","MK","export",2019,0.739827,"Tanzania",60363511324.6004,12.15,"North Macedonia",11185494933.6944,3.38,50.2401915729717,1,1
"TZ","ML","export",2019,1.579692,"Tanzania",60363511324.6004,12.15,"Mali",19167003985.7703,11.77,47.6082974419144,1,1
"TZ","MM","export",2019,3.014052,"Tanzania",60363511324.6004,12.15,"Myanmar",75854734833.6027,3.68,64.6392806027767,1,1
"TZ","MN","export",2019,0.201552,"Tanzania",60363511324.6004,12.15,"Mongolia",14174566537.4555,5.03,89.3452424748514,1,1
"TZ","MO","export",2019,19.31935,"Tanzania",60363511324.6004,12.15,"Macao SAR, China",50961553655.6194,0,82.8540041277427,1,1
"TZ","MR","export",2019,3.154726,"Tanzania",60363511324.6004,12.15,"Mauritania",7171275534.84383,12.55,57.1405470965137,1,1
"TZ","MT","export",2019,1.526158,"Tanzania",60363511324.6004,12.15,"Malta",14876818842.7753,2.55,47.1127132787839,1,1
"TZ","MU","export",2019,5.00964,"Tanzania",60363511324.6004,12.15,"Mauritius",13871328044.4569,1.3,25.8728500766518,1,1
"TZ","MV","export",2019,0.147315,"Tanzania",60363511324.6004,12.15,"Maldives",5460112146.92445,13.25,39.1171102454896,1,1
"TZ","MW","export",2019,17.474656,"Tanzania",60363511324.6004,12.15,"Malawi",10842133933.7208,7.08,8.03039609096587,1,1
"TZ","NE","export",2019,2.538371,"Tanzania",60363511324.6004,12.15,"Niger",12212475570.6373,12.18,38.9999031619027,1,1
"TZ","NI","export",2019,0.32253,"Tanzania",60363511324.6004,12.15,"Nicaragua",13096437236.4148,3.19,123.399977714747,1,1
"TZ","NL","export",2019,79.053616,"Tanzania",60363511324.6004,12.15,"Netherlands",854304699526.719,2.55,66.1490438328477,1,1
"TZ","NO","export",2019,14.154338,"Tanzania",60363511324.6004,12.15,"Norway",410249333418.695,3.24,70.6537193054187,1,1
"TZ","NP","export",2019,1.827533,"Tanzania",60363511324.6004,12.15,"Nepal",30605298792.5448,20.2,60.0418446442887,1,1
"TZ","NZ","export",2019,3.100832,"Tanzania",60363511324.6004,12.15,"New Zealand",202429793153.827,2.01,144.172345470894,1,1
"TZ","OM","export",2019,13.532912,"Tanzania",60363511324.6004,12.15,"Oman",83053651985.4157,3.27,37.5679481212975,1,1
"TZ","PE","export",2019,0.506254,"Tanzania",60363511324.6004,12.15,"Peru",215017545590.315,1.27,112.94577902693,1,1
"TZ","PF","export",2019,0.06181,"Tanzania",60363511324.6004,12.15,"French Polynesia",5944964791.60003,6.56,185.654782684365,1,1
"TZ","PG","export",2019,0.586008,"Tanzania",60363511324.6004,12.15,"Papua New Guinea",24719771866.5529,11.28,111.426469938206,1,1
"TZ","PH","export",2019,9.555813,"Tanzania",60363511324.6004,12.15,"Philippines",396224439236.642,3.54,87.725002380045,1,1
"TZ","PK","export",2019,10.531642,"Tanzania",60363511324.6004,12.15,"Pakistan",363242090361.647,12.55,54.63717969641,1,1
"TZ","PL","export",2019,12.212427,"Tanzania",60363511324.6004,12.15,"Poland",577884228677.544,2.55,60.2508423177635,1,1
"TZ","PT","export",2019,14.954594,"Tanzania",60363511324.6004,12.15,"Portugal",221866334950.967,2.55,63.4816907432197,1,1
"TZ","PY","export",2019,3.134076,"Tanzania",60363511324.6004,12.15,"Paraguay",40677000526.59,8.14,95.3354729389271,1,1
"TZ","QA","export",2019,35.548799,"Tanzania",60363511324.6004,12.15,"Qatar",167371229300.128,4.13,35.1659732197034,1,1
"TZ","RU","export",2019,13.293638,"Tanzania",60363511324.6004,12.15,"Russian Federation",1461551317106.21,6.86,61.9510129053593,1,1
"TZ","RW","export",2019,2.256001,"Tanzania",60363511324.6004,12.15,"Rwanda",11174486378.2125,11.64,7.0806793853266,1,1
"TZ","SB","export",2019,0.227356,"Tanzania",60363511324.6004,12.15,"Solomon Islands",1487659506.79743,16.85,124.253740815782,1,1
"TZ","SC","export",2019,0.340853,"Tanzania",60363511324.6004,12.15,"Seychelles",1901895701.03715,8.91,19.786431076821,1,1
"TZ","SE","export",2019,13.714298,"Tanzania",60363511324.6004,12.15,"Sweden",546393370721.116,2.55,67.8413165893602,1,1
"TZ","SG","export",2019,104.003815,"Tanzania",60363511324.6004,12.15,"Singapore",349888458531.086,1.2,68.5165985204234,1,1
"TZ","SI","export",2019,0.828317,"Tanzania",60363511324.6004,12.15,"Slovenia",50002578162.6734,2.55,56.3897800375999,1,1
"TZ","SK","export",2019,0.874219,"Tanzania",60363511324.6004,12.15,"Slovak Republic",99543529164.3085,2.55,57.4233601766546,1,1
"TZ","SN","export",2019,1.864234,"Tanzania",60363511324.6004,12.15,"Senegal",22560634320.127,12.78,57.1135241347345,1,1
"TZ","SR","export",2019,0.188274,"Tanzania",60363511324.6004,12.15,"Suriname",5256433828.6406,10.76,91.7661600142329,1,1
"TZ","ST","export",2019,0.214814,"Tanzania",60363511324.6004,12.15,"Sao Tome and Principe",303157496.465873,10,29.7141508111689,1,1
"TZ","SV","export",2019,0.151658,"Tanzania",60363511324.6004,12.15,"El Salvador",25779775126.5993,3.37,126.472001601321,1,1
"TZ","SZ","export",2019,2.857722,"Tanzania",60363511324.6004,12.15,"Eswatini",4415541767.22971,8.46,20.6828742001154,1,1
"TZ","TG","export",2019,0.162607,"Tanzania",60363511324.6004,12.15,"Togo",6859436220.97836,11.83,36.5358105516887,1,1
"TZ","TR","export",2019,18.50769,"Tanzania",60363511324.6004,12.15,"Turkiye",997053346501.186,3.67,46.1904979405938,1,1
"TZ","UA","export",2019,9.781396,"Tanzania",60363511324.6004,12.15,"Ukraine",101944118786.821,4.31,56.8287675538446,1,1
"TZ","UG","export",2019,29.294532,"Tanzania",60363511324.6004,12.15,"Uganda",39600047064.28,12.41,7.22896323823748,1,1
"TZ","US","export",2019,284.163292,"Tanzania",60363511324.6004,12.15,"United States",20159639089698.1,8.7,121.402796380479,1,1
"TZ","UY","export",2019,1.696529,"Tanzania",60363511324.6004,12.15,"Uruguay",60329073609.8215,9.94,96.2974923171824,1,1
"TZ","VC","export",2019,0.027509,"Tanzania",60363511324.6004,12.15,"St. Vincent and the Grenadines",863155611.051759,8.98,98.8889459509449,1,1
"TZ","VN","export",2019,47.114889,"Tanzania",60363511324.6004,12.15,"Viet Nam",314947640805.601,5.68,75.2121604435008,1,1
"TZ","ZA","export",2019,68.864702,"Tanzania",60363511324.6004,12.15,"South Africa",359483563936.676,8.37,20.9557629305163,1,1
"UA","AE","export",2019,274.846049,"Ukraine",101944118786.821,4.31,"United Arab Emirates",403336245504.457,4.24,35.2903613454,1,1
"UA","AG","export",2019,0.982693,"Ukraine",101944118786.821,4.31,"Antigua and Barbuda",1692541753.29144,12.39,98.1489915915823,1,1
"UA","AL","export",2019,5.875851,"Ukraine",101944118786.821,4.31,"Albania",13025007474.8895,1.47,14.0228601021511,1,1
"UA","AM","export",2019,22.897651,"Ukraine",101944118786.821,4.31,"Armenia",12867495497.6469,6.3,17.3413162002081,1,1
"UA","AO","export",2019,33.698896,"Ukraine",101944118786.821,4.31,"Angola",86262880684.9456,8.65,61.7100101725807,1,1
"UA","AR","export",2019,5.643705,"Ukraine",101944118786.821,4.31,"Argentina",571450737224.442,12.18,123.126661392062,1,1
"UA","AT","export",2019,341.3747,"Ukraine",101944118786.821,4.31,"Austria",413365268699.049,2.55,14.3035316229559,1,1
"UA","AU","export",2019,87.358806,"Ukraine",101944118786.821,4.31,"Australia",1492847874023.89,2.03,146.35961261526,1,1
"UA","AW","export",2019,1.523642,"Ukraine",101944118786.821,4.31,"Aruba",3229876351.25335,10.92,107.490672604133,1,1
"UA","AZ","export",2019,29.355083,"Ukraine",101944118786.821,4.31,"Azerbaijan",53599371992.657,15.32,21.8338400322916,1,1
"UA","BA","export",2019,7.237076,"Ukraine",101944118786.821,4.31,"Bosnia and Herzegovina",18679105433.9912,5.32,13.7297908173796,1,1
"UA","BD","export",2019,16.922503,"Ukraine",101944118786.821,4.31,"Bangladesh",257958323968.613,12.19,65.5575978264747,1,1
"UA","BE","export",2019,123.670011,"Ukraine",101944118786.821,4.31,"Belgium",494099718080.569,2.55,26.1533192072364,0,1
"UA","BF","export",2019,4.858183,"Ukraine",101944118786.821,4.31,"Burkina Faso",15030172259.3791,11.41,49.8501278979752,1,1
"UA","BG","export",2019,77.98539,"Ukraine",101944118786.821,4.31,"Bulgaria",57196630543.6142,2.55,10.5783977992889,1,1
"UA","BH","export",2019,25.164959,"Ukraine",101944118786.821,4.31,"Bahrain",36906448210.9064,3.68,31.4928322867998,1,1
"UA","BI","export",2019,2.341831,"Ukraine",101944118786.821,4.31,"Burundi",3207836406.88248,11.78,53.796353117516,1,1
"UA","BJ","export",2019,4.4156,"Ukraine",101944118786.821,4.31,"Benin",14179807374.6843,11.67,51.9315658677628,1,1
"UA","BM","export",2019,5.118739,"Ukraine",101944118786.821,4.31,"Bermuda",6840850356.57848,39.96,97.0067200346909,1,1
"UA","BN","export",2019,7.361894,"Ukraine",101944118786.821,4.31,"Brunei Darussalam",13278735782.1319,0.15,95.9341302850324,1,1
"UA","BO","export",2019,1.92395,"Ukraine",101944118786.821,4.31,"Bolivia",38193230080.2463,9.95,118.31427061056,0,1
"UA","BR","export",2019,102.517952,"Ukraine",101944118786.821,4.31,"Brazil",1819683217699.38,13.43,102.616408137729,1,1
